"geo_track"
"LINESTRING(10.340838 44.788215, 10.34086 44.788211, 10.34092 44.788347, 10.341102 44.789153, 10.339761 44.789157, 10.339039 44.78972, 10.338469 44.790736, 10.338021 44.791823, 10.337417 44.792945, 10.336853 44.793951, 10.336652 44.794549, 10.335784 44.795206, 10.334483 44.795598, 10.333005 44.79551, 10.331457 44.795399, 10.32988 44.795236, 10.328322 44.795234, 10.327632 44.795337, 10.327292 44.796171, 10.326825 44.797249, 10.326991 44.797607)"
"LINESTRING(10.294206 44.812661, 10.294259 44.812687, 10.294187 44.812706, 10.293674 44.812671, 10.292799 44.81214, 10.293084 44.811845, 10.293249 44.811608, 10.293314 44.810898, 10.292853 44.809969, 10.292482 44.808963, 10.293115 44.808582, 10.293982 44.808401, 10.295569 44.80809, 10.296708 44.807839, 10.297796 44.80759, 10.299335 44.807282, 10.300372 44.807078, 10.301868 44.806779, 10.303315 44.806494, 10.303977 44.805766, 10.304285 44.805553, 10.304839 44.805825, 10.30614 44.805864, 10.307712 44.805556, 10.30871 44.805357, 10.309873 44.805139, 10.310937 44.804911, 10.311932 44.804682, 10.312024 44.80469, 10.312111 44.804952, 10.312337 44.804831, 10.312569 44.804773)"
"LINESTRING(10.330839 44.800938, 10.330771 44.800969, 10.330769 44.800935, 10.329884 44.801105, 10.328616 44.801414, 10.327237 44.801619, 10.326584 44.801866, 10.325761 44.80207, 10.324836 44.802265, 10.323993 44.802383, 10.32296 44.802204, 10.322603 44.801289, 10.321847 44.800282, 10.321052 44.799281, 10.32025 44.798263, 10.319527 44.797317, 10.31859 44.796536, 10.317949 44.796389, 10.317442 44.796212, 10.316926 44.796109, 10.31692 44.79611)"
"LINESTRING(10.351199 44.793398, 10.351165 44.793435, 10.351148 44.793452, 10.351177 44.793555, 10.351307 44.793877, 10.351523 44.794493, 10.352426 44.794293, 10.353185 44.794061, 10.354191 44.793724, 10.355035 44.793437, 10.355308 44.793031, 10.35488 44.792245, 10.354444 44.791494, 10.353901 44.790727, 10.353391 44.789914, 10.353944 44.789591, 10.355219 44.789341, 10.35635 44.788946, 10.357559 44.788672, 10.358952 44.788402, 10.359715 44.78806, 10.359452 44.787198, 10.359208 44.786475, 10.358908 44.785583, 10.358515 44.784664, 10.358182 44.783772, 10.357871 44.783107, 10.357659 44.782397, 10.357403 44.782106, 10.357394 44.782152, 10.357372 44.782111)"
"LINESTRING(10.297853 44.786693, 10.297855 44.78673, 10.298446 44.787004, 10.298536 44.787045, 10.299181 44.78728, 10.299027 44.787456, 10.299403 44.787484, 10.30035 44.788014, 10.301117 44.788285, 10.302191 44.788717, 10.303588 44.789326, 10.30404 44.79029, 10.304376 44.79143, 10.304765 44.792606, 10.304928 44.793747, 10.304893 44.794597, 10.304755 44.795313, 10.304806 44.795664, 10.304959 44.79586, 10.304614 44.796705, 10.304565 44.797546, 10.304598 44.798484, 10.304559 44.799282, 10.304569 44.800229, 10.304596 44.801251, 10.304639 44.802, 10.304611 44.802712, 10.304576 44.803673, 10.304682 44.80463, 10.304739 44.805298, 10.304297 44.80538, 10.303879 44.805671, 10.303706 44.806214, 10.302957 44.80648, 10.302784 44.806529, 10.302283 44.806658, 10.301315 44.806862, 10.300325 44.807081, 10.299421 44.807285, 10.297791 44.807583, 10.297428 44.807743, 10.297069 44.808018, 10.296071 44.809031, 10.2953 44.809738, 10.294302 44.810683, 10.293357 44.811606, 10.292964 44.812296, 10.293597 44.812544, 10.293921 44.812679)"
"LINESTRING(10.320855 44.794863, 10.320893 44.79482, 10.32095 44.794844, 10.321583 44.794722, 10.321913 44.795051, 10.322037 44.795893, 10.322195 44.796652, 10.32233 44.797831, 10.323378 44.798362, 10.324288 44.798454, 10.324355 44.798779, 10.324124 44.799918, 10.324091 44.801064, 10.324268 44.801843, 10.324958 44.80196, 10.326374 44.801607, 10.32799 44.801384, 10.329477 44.801062, 10.329818 44.800986, 10.330202 44.800929, 10.331736 44.800681, 10.332817 44.80051, 10.332881 44.8005, 10.332844 44.800476)"
"LINESTRING(10.368621 44.78125, 10.368606 44.781134, 10.367871 44.781612, 10.366213 44.781979, 10.36506 44.782268, 10.364336 44.782972, 10.364771 44.784045, 10.364732 44.784954, 10.365195 44.78605, 10.365643 44.787098, 10.366102 44.788145, 10.366289 44.788648, 10.366391 44.788939, 10.366572 44.789645, 10.364904 44.790195, 10.36491 44.790195, 10.364925 44.790194, 10.364394 44.790345, 10.364649 44.791352, 10.364856 44.791997, 10.363693 44.792548, 10.364055 44.793376, 10.363665 44.793834, 10.362906 44.794235, 10.361461 44.794658, 10.360203 44.794991, 10.359934 44.795037, 10.359665 44.795121, 10.358683 44.795364, 10.356854 44.795913, 10.354682 44.796571, 10.35353 44.796766, 10.352882 44.796978, 10.352097 44.797289, 10.351007 44.797646, 10.350492 44.798813, 10.350486 44.799414, 10.348792 44.799764, 10.3488 44.80009, 10.347834 44.800414, 10.346334 44.800702, 10.344923 44.800959, 10.344606 44.801005, 10.344258 44.80107, 10.343053 44.801337, 10.341759 44.801413, 10.341342 44.801685, 10.340494 44.802389, 10.339962 44.803154, 10.33903 44.804471, 10.337828 44.805191, 10.336667 44.805929, 10.33552 44.806625, 10.334387 44.807184, 10.332898 44.807889, 10.331591 44.808155, 10.330072 44.808537, 10.328733 44.80879, 10.327009 44.808936, 10.325335 44.809139, 10.323723 44.809305, 10.322259 44.809188, 10.322024 44.809251)"
"LINESTRING(10.32969 44.808268, 10.329794 44.808314, 10.329673 44.807925, 10.33031 44.807663, 10.331272 44.807351, 10.332868 44.807047, 10.333302 44.806897, 10.333735 44.806778, 10.334762 44.80637, 10.335798 44.805879, 10.336142 44.805644, 10.33701 44.805082, 10.337581 44.804722, 10.338104 44.804044, 10.33867 44.803063, 10.338751 44.80282, 10.339034 44.801348, 10.338698 44.800453, 10.339155 44.799221, 10.339659 44.798878, 10.33999 44.798687, 10.341121 44.79825, 10.342437 44.797851, 10.343432 44.797615, 10.343855 44.797391, 10.343823 44.797181, 10.344423 44.796961, 10.344518 44.796863, 10.344398 44.796262, 10.343973 44.795352, 10.343484 44.794376, 10.343456 44.794132, 10.343445 44.794084, 10.342985 44.792993, 10.342587 44.792184, 10.342743 44.791963, 10.343229 44.791751, 10.344702 44.791473, 10.346152 44.791193, 10.347362 44.791019, 10.348438 44.790707, 10.348363 44.790197, 10.348386 44.789992, 10.348906 44.789534, 10.348845 44.788995, 10.349415 44.78888, 10.349506 44.788837)"
"LINESTRING(10.332768 44.800433, 10.332848 44.800533, 10.332692 44.800557, 10.332646 44.80055, 10.331591 44.800761, 10.330446 44.801019, 10.329543 44.801203, 10.328054 44.801528, 10.327436 44.801663, 10.326058 44.801965, 10.325777 44.802071, 10.324843 44.802279, 10.324669 44.802256, 10.324559 44.802199, 10.324475 44.802194, 10.323244 44.802415, 10.322664 44.802238, 10.322582 44.801956, 10.322426 44.801103, 10.321469 44.799882, 10.320644 44.798858, 10.320443 44.798651, 10.320288 44.798455, 10.319565 44.797574, 10.318792 44.796774, 10.317913 44.796055, 10.317753 44.795926, 10.316944 44.795611, 10.315717 44.795053, 10.314772 44.794538, 10.313641 44.793981, 10.312285 44.793577, 10.310996 44.792839, 10.309796 44.792255, 10.308597 44.791706, 10.308331 44.791591, 10.306946 44.790998, 10.305583 44.790376, 10.304234 44.789827, 10.302918 44.78911, 10.301527 44.788469, 10.300202 44.787815, 10.298852 44.78716, 10.298515 44.787001, 10.297669 44.786644, 10.297989 44.78677, 10.298386 44.786921)"
"LINESTRING(10.328876 44.810849, 10.3288574459764 44.8108366937776, 10.328778 44.810784, 10.328823 44.810748, 10.3288574459764 44.8108366937776, 10.32899 44.811178, 10.330387 44.811441, 10.330673 44.812238, 10.330814 44.813276, 10.33093 44.813779, 10.330942 44.813903, 10.331102 44.814972, 10.331244 44.815959, 10.331669 44.817045, 10.332487 44.818175, 10.332913 44.819047, 10.333387 44.820242, 10.334081 44.82114, 10.334677 44.822112, 10.335303 44.823023, 10.336052 44.823995, 10.33625 44.824262, 10.336422 44.824521, 10.336847 44.825524, 10.337317 44.826684, 10.337876 44.827798)"
"LINESTRING(10.32693 44.797776, 10.32702 44.797783, 10.326747 44.797421, 10.327134 44.796424, 10.327256 44.79564, 10.328273 44.795313, 10.329878 44.795497, 10.330843 44.795476, 10.331272 44.795499, 10.333134 44.794278, 10.333698 44.793139, 10.334429 44.792452, 10.335669 44.79216, 10.33651 44.791523, 10.336611 44.791237, 10.337548 44.789119, 10.338873 44.78895)"
"LINESTRING(10.336162 44.795442, 10.336093 44.795428, 10.336091 44.795427, 10.336036 44.795492, 10.336023 44.795491, 10.335982 44.795496, 10.33595 44.795508, 10.335894 44.795518, 10.33588 44.795533, 10.335819 44.795581, 10.335804 44.795603, 10.335765 44.795645, 10.335718 44.795673, 10.335697 44.795681, 10.335655 44.795715, 10.335628 44.79574, 10.335599 44.795758, 10.33554 44.795797, 10.335519 44.795815, 10.3355 44.795836, 10.335455 44.795876, 10.33535 44.795918, 10.335296 44.795912, 10.335243 44.795915, 10.334908 44.795911, 10.334859 44.795906, 10.33485 44.795908, 10.334835 44.795905, 10.33479 44.795896, 10.334755 44.795891, 10.334692 44.795871, 10.334672 44.795866, 10.334631 44.795862, 10.334104 44.795825, 10.334035 44.795817, 10.333908 44.795802, 10.333845 44.795791, 10.333737 44.79578, 10.333624 44.795773, 10.333573 44.795769, 10.333532 44.795763, 10.333439 44.795744, 10.333394 44.795731, 10.333326 44.795717, 10.333206 44.795706, 10.333117 44.795697, 10.332554 44.795628, 10.332484 44.795615, 10.332419 44.795614, 10.332354 44.795608, 10.331914 44.795555, 10.331882 44.795558, 10.331809 44.795547, 10.331779 44.795544, 10.331694 44.795538, 10.330157 44.795362, 10.329892 44.795332, 10.328246 44.795168, 10.327695 44.795092, 10.326278 44.794954, 10.325911 44.794901, 10.32586 44.794897, 10.325801 44.79489, 10.325758 44.794876, 10.325007 44.79478, 10.324706 44.795299, 10.324642 44.796439, 10.324578 44.797631, 10.324381 44.798826, 10.324028 44.800038, 10.324053 44.801215, 10.324175 44.801991, 10.324305 44.802027, 10.324256 44.802121, 10.324378 44.802706, 10.324647 44.803515, 10.325102 44.804673, 10.325607 44.805668, 10.326239 44.80682, 10.3268 44.807808, 10.327512 44.808515, 10.328227 44.809256, 10.328406 44.810037)"
"LINESTRING(10.325444 44.796104, 10.325445 44.796048, 10.324863 44.796056, 10.324739 44.796685, 10.324561 44.797456, 10.324576 44.798421, 10.323117 44.798441, 10.322009 44.79867, 10.321451 44.799131, 10.321248 44.79923, 10.320403 44.799607, 10.318881 44.800015, 10.317687 44.80061, 10.317378 44.801263, 10.316278 44.802146, 10.31592 44.802682)"
"LINESTRING(10.304819 44.806204, 10.304827 44.806195, 10.305219 44.806225, 10.305339 44.8062, 10.305399 44.806189, 10.306521 44.805923, 10.307448 44.805771, 10.308615 44.80557, 10.309564 44.805419, 10.3099 44.805747, 10.310129 44.806281, 10.310494 44.807118, 10.310553 44.807371, 10.311033 44.807621, 10.312529 44.807898, 10.313786 44.808044, 10.314237 44.808184, 10.314624 44.808244, 10.314746 44.808225, 10.314785 44.808213, 10.315368 44.808327, 10.316175 44.80846, 10.316935 44.808716, 10.317733 44.808621, 10.319314 44.808801, 10.32081 44.808972, 10.322329 44.809162, 10.323781 44.809211, 10.325236 44.809051, 10.326391 44.80891, 10.327056 44.808728, 10.326741 44.807934, 10.327641 44.80755, 10.32862 44.807318, 10.329564 44.807191, 10.330571 44.806875, 10.331592 44.806557, 10.33164 44.806539)"
"LINESTRING(10.314443 44.799645, 10.314393 44.799606, 10.314568 44.799664, 10.314246 44.799999, 10.313798 44.800553, 10.313378 44.801164, 10.31358 44.801832, 10.313703 44.802335, 10.313885 44.802976, 10.314034 44.803551, 10.314478 44.804023, 10.31446 44.804597, 10.313836 44.804746, 10.3133 44.804648, 10.312374 44.804784, 10.3116330367682 44.8049482292394, 10.311607 44.804954, 10.310868 44.8051, 10.310195 44.805258, 10.3100259063105 44.8052588248738, 10.30999 44.805259, 10.3097749713559 44.8051014284965, 10.309743 44.805078, 10.309211 44.804951, 10.308846 44.804175, 10.30835 44.803303, 10.307962 44.802469, 10.307491 44.801934, 10.306979 44.801909, 10.30696 44.801836, 10.307065 44.801833, 10.307558 44.801733, 10.307838 44.802197, 10.308269 44.802722, 10.308503 44.80339, 10.308817 44.804041, 10.309169 44.80482, 10.309728 44.805015, 10.309762 44.805069, 10.3097749713559 44.8051014284965, 10.309848 44.805284, 10.3100259063105 44.8052588248738, 10.310378 44.805209, 10.311118 44.805044, 10.3116330367682 44.8049482292394, 10.311844 44.804909, 10.312587 44.804753, 10.313486 44.804847, 10.31399 44.805046, 10.314248 44.805427, 10.314541 44.805949, 10.314561 44.805987)"
"LINESTRING(10.327978 44.801592, 10.328059 44.801524, 10.327624 44.801575, 10.327096 44.801681, 10.326979 44.80169, 10.326696 44.801809, 10.326106 44.801953, 10.325675 44.802073, 10.324944 44.802218, 10.324223 44.802299, 10.322916 44.802499, 10.322094 44.802604, 10.320961 44.802896, 10.319588 44.803182, 10.318039 44.803453, 10.316614 44.803727, 10.315174 44.80404, 10.314455 44.804577, 10.313917 44.804718, 10.312958 44.804633, 10.312005 44.804814, 10.311043 44.80504, 10.310168 44.805252, 10.309875 44.805285, 10.308858 44.805503, 10.307964 44.80567, 10.307874 44.805095, 10.307473 44.80444, 10.307176 44.803808, 10.306883 44.803316, 10.306318 44.802951, 10.306003 44.802922, 10.305776 44.802819, 10.305785127409 44.8027752846206, 10.305814 44.802637, 10.305861 44.802754, 10.305785127409 44.8027752846206, 10.305255 44.802924, 10.304632 44.803073, 10.304594 44.803615, 10.304595 44.804266, 10.304588 44.804835, 10.304743 44.805556, 10.304783 44.806044, 10.30396 44.806213, 10.303506 44.806494, 10.302701 44.806681, 10.302554 44.806725, 10.302576 44.806601, 10.301761 44.806751, 10.301153 44.806883, 10.300561 44.806898, 10.300523 44.806818, 10.300513 44.806785)"
"LINESTRING(10.325491 44.796091, 10.325418 44.796117, 10.324855 44.796069, 10.324765 44.796629, 10.324515 44.797152, 10.324414 44.798122, 10.323748 44.798511, 10.322451 44.79846, 10.321363 44.799192, 10.320424 44.799535, 10.319064 44.799873, 10.318016 44.800432, 10.317202 44.80123, 10.316393 44.801879, 10.315699 44.802754, 10.315721 44.802896)"
"LINESTRING(10.315729 44.802974, 10.315572 44.803097, 10.315583 44.80305, 10.315727 44.802728, 10.316148 44.801925, 10.316827 44.801687, 10.317045 44.801296, 10.318387 44.800945, 10.319537 44.800704, 10.320747 44.800541, 10.32129 44.800138, 10.320869 44.799303, 10.320844 44.798555, 10.321938 44.798388, 10.323149 44.798436, 10.3242 44.798505, 10.324334 44.797905, 10.324448 44.797122, 10.32459 44.79673, 10.324836 44.796167, 10.325387 44.796129)"
"LINESTRING(10.339019 44.788887, 10.339026 44.788761, 10.338941 44.788946, 10.338597 44.789699, 10.338246 44.790462, 10.33807 44.790959, 10.337078 44.793668, 10.336746 44.794617, 10.336515 44.795646, 10.336615 44.796223, 10.336669 44.796476, 10.337741 44.79799, 10.338579 44.798817, 10.339043 44.800015, 10.339674 44.801761, 10.339709 44.802628, 10.339492 44.803818, 10.338854 44.804646, 10.338606 44.805138, 10.339238 44.805974, 10.340066 44.80688, 10.340459 44.80732, 10.33942 44.807947, 10.338923 44.809084, 10.339117 44.809305, 10.340506 44.811117, 10.341194 44.811912, 10.342069 44.813898, 10.342593 44.815083, 10.343227 44.816144, 10.343367 44.816846, 10.343444 44.817161, 10.344024 44.818308, 10.344935 44.819243, 10.345724 44.820221, 10.345778 44.820984, 10.345811 44.821268, 10.345171 44.821938, 10.343902 44.822321, 10.34412 44.822967, 10.344494 44.82399, 10.344947 44.825201, 10.345187 44.826004, 10.343433 44.827128, 10.343203 44.827781, 10.343293 44.828923, 10.343046 44.829387, 10.342073 44.830184, 10.341608 44.830862, 10.340907 44.830973)"
"LINESTRING(10.317612 44.796397, 10.317564 44.796244, 10.317217 44.796145, 10.317021 44.795687, 10.316027 44.795249, 10.314904 44.794679, 10.313881 44.794181, 10.312566 44.793635, 10.311362 44.793022, 10.310128 44.792438, 10.308841 44.791877, 10.307618 44.79132, 10.306284 44.790742, 10.304975 44.79008, 10.303755 44.789665, 10.302567 44.788951, 10.301295 44.78835, 10.30003 44.787826, 10.299065 44.787407, 10.298547 44.787125)"
"LINESTRING(10.300537 44.806786, 10.300543 44.806771, 10.300553 44.806759, 10.300943 44.806889, 10.301271 44.806829, 10.301442 44.80684, 10.302033 44.806825, 10.30296 44.806654, 10.303441 44.806573, 10.304304 44.806269, 10.305067 44.806254, 10.306104 44.806052, 10.307199 44.80584, 10.308298 44.80562, 10.309236 44.805414, 10.31037 44.805201, 10.311449 44.804955, 10.312289 44.8048, 10.313145 44.804797, 10.31384 44.804743, 10.314516 44.804537, 10.314933 44.804133, 10.316034 44.803891, 10.317119 44.80363, 10.318345 44.80338, 10.319615 44.803178, 10.320439 44.803018, 10.321682 44.802734, 10.322056 44.802623, 10.322986 44.802425, 10.323919 44.802243, 10.323966 44.802235, 10.324429 44.802151, 10.324791 44.802095, 10.326101 44.801869, 10.327307 44.801584, 10.327837 44.801552)"
"LINESTRING(10.337597 44.792365, 10.337591 44.792364, 10.337604 44.792313, 10.337342 44.79292, 10.337 44.793657, 10.336637 44.794502, 10.33597 44.795155, 10.334846 44.795723, 10.333506 44.795824, 10.331941 44.795691, 10.330477 44.795566, 10.328895 44.795452, 10.32764 44.79541, 10.326937 44.797448)"
"LINESTRING(10.316628 44.79596, 10.316524 44.795878, 10.316448 44.795901, 10.317083 44.795677, 10.317657 44.795683, 10.317292 44.796132, 10.317245 44.796653, 10.318167 44.796099, 10.318773 44.796801, 10.319412 44.797555, 10.320069 44.798242, 10.320552 44.798835, 10.321217 44.799696, 10.32188 44.800586, 10.322157 44.80157, 10.322636 44.802133, 10.323667 44.802209, 10.324466 44.802089, 10.324767 44.802, 10.326059 44.801524, 10.327345 44.801471, 10.327405 44.801493)"
"LINESTRING(10.317718 44.786411, 10.317729 44.786485, 10.317841 44.786493, 10.319039 44.786269, 10.319742 44.785696, 10.320968 44.785335, 10.320939 44.784602, 10.320813 44.784403, 10.321144 44.784838, 10.321476 44.785782, 10.322817 44.786258, 10.323172 44.786261, 10.32323 44.786613, 10.32248 44.787237, 10.321489 44.788046, 10.320485 44.788799, 10.319474 44.789502, 10.318725 44.790389, 10.319394 44.791106, 10.320295 44.791866, 10.321263 44.79258, 10.321617 44.793498, 10.321926 44.794347, 10.322643 44.79451, 10.32373 44.794642, 10.324495 44.794684, 10.324514 44.794628, 10.324559 44.794625, 10.325019 44.794722, 10.32622 44.79483, 10.327213 44.794966, 10.327656 44.795061, 10.328313 44.795112, 10.329537 44.795231, 10.330547 44.795342, 10.33062 44.795375, 10.330731 44.795456, 10.330849 44.79566, 10.331876 44.795712, 10.33292 44.795834, 10.33399 44.795966, 10.334457 44.796137, 10.334234 44.79676, 10.334039 44.797503, 10.333695 44.798095, 10.33369 44.798385, 10.333638 44.798438)"
